country,question_id,run_number,attempt,response_from_llm,response_score,model,llm_response_id
Colombia,TT4G35H,1,1,Agree,3,gpt-4o,9927483c-3683-4141-86d1-c0b6ee0c140c
Colombia,TT4G35I,1,1,Agree,3,gpt-4o,8694b8d1-35f2-40cb-880c-a928ea0ac1d6
Colombia,TT4G35J,1,1,Disagree,2,gpt-4o,1a82c9d6-929f-4445-b973-148ed765fad1
Costa Rica,TT4G35A,1,1,Agree,3,gpt-4o,4fcf00d6-b6c1-4608-9b5e-8fc433a9f299
Costa Rica,TT4G35B,1,1,Agree,3,gpt-4o,95f10e00-4d97-462a-8b95-38b55957b462
Costa Rica,TT4G35C,1,1,Agree,3,gpt-4o,e3a7d405-e435-457d-baf1-96904e9ec21b
Costa Rica,TT4G35D,1,1,Agree,3,gpt-4o,b2927731-f888-4b7d-ad65-1a895cf5ce7b
Costa Rica,TT4G35E,1,1,Agree,3,gpt-4o,d1678570-e636-41ef-bb84-71d155ad6e78
Costa Rica,TT4G35F,1,1,Agree,3,gpt-4o,7b0dd40c-039a-4c6e-8d56-6aa393f4bedd
Costa Rica,TT4G35G,1,1,Agree,3,gpt-4o,ab2b879d-5a99-4468-917c-cd51f52b99bd
Costa Rica,TT4G35H,1,1,Agree,3,gpt-4o,f1236580-fb33-4f5b-9820-a3c14b0c9c96
Costa Rica,TT4G35J,1,1,Disagree,2,gpt-4o,ff6d351f-96c4-4a9d-afab-8e9072650ab0
Costa Rica,TT4G35I,1,1,Agree,3,gpt-4o,851b22d9-3c78-4af0-9ebe-f61ea752bc85
Shanghai (China),TT4G35B,1,1,Strongly agree,4,gpt-4o,e47f0298-d25d-4c99-b10f-731b6c0f735e
Shanghai (China),TT4G35A,1,1,Agree,3,gpt-4o,b36c88da-1af1-46e4-9bf6-3eb4b2611a64
Shanghai (China),TT4G35C,1,1,Agree,3,gpt-4o,63b61602-43c3-46be-b6f1-41465b00c982
Shanghai (China),TT4G35D,1,1,Strongly agree,4,gpt-4o,3309326c-4a55-45fc-af0c-18de1520da21
Shanghai (China),TT4G35E,1,1,Strongly agree,4,gpt-4o,c459807c-32e9-4ee3-b0bb-0b573b8315c4
Shanghai (China),TT4G35F,1,1,Agree,3,gpt-4o,7861ec29-0d55-4b7b-b0e6-907bc83db576
Shanghai (China),TT4G35G,1,1,Agree,3,gpt-4o,46de541d-5d8f-4c87-8228-acf18d3285ca
Shanghai (China),TT4G35H,1,1,Agree,3,gpt-4o,7df51eb3-c3a6-4bc9-b7bc-92c847a06492
Shanghai (China),TT4G35I,1,1,Agree,3,gpt-4o,241b2d88-a080-464c-ac7d-13c396f13094
Shanghai (China),TT4G35J,1,1,Disagree,2,gpt-4o,74a0bdab-42e9-418b-8fc9-56730efcd152
Cyprus,TT4G35A,1,1,Agree,3,gpt-4o,83e2224a-6a2c-4afe-a96c-2519030b1d08
Cyprus,TT4G35B,1,1,Agree,3,gpt-4o,c0c67203-c169-4e68-8486-1a4cf0c820a9
Cyprus,TT4G35C,1,1,Agree,3,gpt-4o,7d9a5b84-16c9-4a13-b821-82fb4d2e8412
Cyprus,TT4G35D,1,1,Agree,3,gpt-4o,a475cf62-ecd5-48f6-a71e-585e0d95afdc
Cyprus,TT4G35E,1,1,Agree,3,gpt-4o,544e49e3-06b1-4ba3-b323-18e6fc722cff
Cyprus,TT4G35F,1,1,Agree,3,gpt-4o,77e901b5-06d7-44da-9f26-bb473281d89f
Cyprus,TT4G35G,1,1,Agree,3,gpt-4o,fce5135b-82aa-4292-ba23-343a6549862e
Cyprus,TT4G35H,1,1,Agree,3,gpt-4o,3e68a7cc-e7d6-4789-8ae0-0be63d846ba6
Cyprus,TT4G35I,1,1,Agree,3,gpt-4o,07900c72-19bf-4649-a47a-d5897226b77c
Cyprus,TT4G35J,1,1,Disagree,2,gpt-4o,925a9a02-4e6c-4f88-be28-f3528a891de5
Czechia,TT4G35A,1,1,Agree,3,gpt-4o,1e05f0fb-c40d-493e-9b15-06aee9979c7c
Czechia,TT4G35B,1,1,Agree,3,gpt-4o,8d1e4b61-2186-4ee2-88f8-ac1ba03d3d2e
Czechia,TT4G35C,1,1,Agree,3,gpt-4o,6ddeb95f-cc48-4001-87a1-f3e697d8cea7
Czechia,TT4G35D,1,1,Agree,3,gpt-4o,2a8e13f9-bdba-4938-bb18-86cff6edee3d
Czechia,TT4G35E,1,1,Agree,3,gpt-4o,e2f8af37-5808-4f55-897f-784f78588264
Czechia,TT4G35F,1,1,Agree,3,gpt-4o,dec550f0-aa2a-4e59-962d-1755edea6f1a
Czechia,TT4G35G,1,1,Agree,3,gpt-4o,230489c3-25c2-41cb-9c13-7aceadd5014c
Czechia,TT4G35H,1,1,Agree,3,gpt-4o,64eea4fb-75f5-482a-8cb1-bfabee031b75
Czechia,TT4G35I,1,1,Agree,3,gpt-4o,9d69aaf9-06ee-488b-944f-fea9ec9eca2a
Czechia,TT4G35J,1,1,Disagree,2,gpt-4o,a12a423f-a28c-4703-abfa-990fdf46b42c
Denmark,TT4G35A,1,1,Agree,3,gpt-4o,cda700b1-5226-4513-91b5-466215826938
Denmark,TT4G35B,1,1,Agree,3,gpt-4o,22629f34-3fe2-40da-8121-05e12ce39ddc
Denmark,TT4G35C,1,1,Agree,3,gpt-4o,f9f27af0-cd4a-4497-8772-48d00cfae250
Denmark,TT4G35D,1,1,Agree,3,gpt-4o,2c006ef9-dbfd-4432-a449-1a4e66e28ab0
Denmark,TT4G35E,1,1,Agree,3,gpt-4o,2a267afe-70e0-493e-8e30-98afeff15c5c
Denmark,TT4G35F,1,1,Agree,3,gpt-4o,bb3ae9d1-53cf-4cc0-a715-32066d35b76a
Denmark,TT4G35G,1,1,Agree,3,gpt-4o,0cfbec1a-1882-440f-9306-eae9a3bf56db
Denmark,TT4G35H,1,1,Agree,3,gpt-4o,cac4950e-a6c2-48c8-8316-21ace64a06dc
Denmark,TT4G35I,1,1,Agree,3,gpt-4o,19ada0e9-1191-4d5b-a549-34d6cfc005b4
Denmark,TT4G35J,1,1,Agree,3,gpt-4o,2dd96b8c-f63e-4eaa-9b7a-2583ac5f9ea8
Estonia,TT4G35A,1,1,Agree,3,gpt-4o,fbe9c0e0-fa20-4dd1-b481-74aab703a28a
Estonia,TT4G35B,1,1,Agree,3,gpt-4o,e627424c-94b8-421b-8495-8b0c00c96500
Estonia,TT4G35C,1,1,Agree,3,gpt-4o,60f3aa8d-8a3e-4453-916d-d438f4833136
Estonia,TT4G35D,1,1,Agree,3,gpt-4o,345c8e6b-3593-4712-851d-14d0ab90cb6c
Estonia,TT4G35E,1,1,Agree,3,gpt-4o,b215c131-2691-41e1-930d-a01a16c4cb9c
Estonia,TT4G35F,1,1,Agree,3,gpt-4o,6472bd41-2444-4909-991b-0461c011ad43
Estonia,TT4G35G,1,1,Agree,3,gpt-4o,40dba356-6556-444e-869c-decca97a35d7
Estonia,TT4G35H,1,1,Agree,3,gpt-4o,b8efc384-e4ce-46c4-aa10-53a8f4dc2a3c
Estonia,TT4G35I,1,1,Agree,3,gpt-4o,140db75a-7784-427a-ab96-d59a94c3430a
Estonia,TT4G35J,1,1,Disagree,2,gpt-4o,46a990d6-46cd-4ba2-98e9-235658e84dcd
Finland,TT4G35A,1,1,Agree,3,gpt-4o,52ff4a04-17c9-44c2-a9c5-e3a89a3d3790
Finland,TT4G35B,1,1,Agree,3,gpt-4o,a0150ccc-df04-4f98-876c-177c6e9c89b2
Finland,TT4G35C,1,1,Agree,3,gpt-4o,a6a4a0d2-c983-4cad-83bb-ddbd0e19039d
Finland,TT4G35D,1,1,Agree,3,gpt-4o,2eb4a7d2-77ad-4945-baf3-80d5ed8e54b5
Finland,TT4G35E,1,1,Agree,3,gpt-4o,0b9f2572-a86d-433b-b62f-95dc70d8d35b
Finland,TT4G35F,1,1,Agree,3,gpt-4o,3ace5f03-6bb8-46d2-8b5c-b05545019dd2
Finland,TT4G35G,1,1,Agree,3,gpt-4o,a8b9baf9-220a-485d-af01-27c5901800d5
Finland,TT4G35H,1,1,Agree,3,gpt-4o,9c479bba-cc76-4c20-af8b-be2234419030
Finland,TT4G35I,1,1,Agree,3,gpt-4o,a260cc24-c167-4ff4-849a-0e124c739e5d
Finland,TT4G35J,1,1,Agree,3,gpt-4o,cb3342e3-2daf-49e8-8158-fffb47dc66c6
Croatia,TT4G35A,1,1,Agree,3,gpt-4o,6fda0940-5bda-42fa-9c8a-c146476b35b5
Croatia,TT4G35B,1,1,Agree,3,gpt-4o,0653122d-6b81-4c42-9aee-f395cd1ff9c1
Croatia,TT4G35C,1,1,Agree,3,gpt-4o,c5d47397-c9c2-4bae-9ad5-0410b2c38924
Croatia,TT4G35D,1,1,Agree,3,gpt-4o,e117d929-850c-4ddf-96d4-c153e492ebb8
Croatia,TT4G35E,1,1,Agree,3,gpt-4o,e0343b23-d910-48d6-9e8b-19cc979bb357
Croatia,TT4G35F,1,1,Agree,3,gpt-4o,c1159a61-710f-4c97-8356-91c4d90328fc
Croatia,TT4G35G,1,1,Agree,3,gpt-4o,d72c9fc3-9aa7-486e-9e67-a7b5c37bc2cf
Croatia,TT4G35H,1,1,Agree,3,gpt-4o,99ef2d06-8f77-4ba7-b0cc-d96b66b333cf
Croatia,TT4G35I,1,1,Agree,3,gpt-4o,6cd96ea5-1a4f-4c06-98e8-9e715f801633
Croatia,TT4G35J,1,1,Disagree,2,gpt-4o,c5640407-81e7-4cdb-be04-7df31e516961
Hungary,TT4G35A,1,1,Agree,3,gpt-4o,7e398ea8-d8df-43ba-8755-b36e93152ec5
Hungary,TT4G35B,1,1,Agree,3,gpt-4o,93c58a58-9795-4ae8-979d-abab5c7645c7
Hungary,TT4G35C,1,1,Agree,3,gpt-4o,b8258a61-12c6-4d60-9ac4-f7a30eb4698a
Hungary,TT4G35D,1,1,Agree,3,gpt-4o,ba4fea1f-80c5-4c69-930b-f05bc6e0492c
Hungary,TT4G35E,1,1,Agree,3,gpt-4o,4948a4a6-3188-4d62-b648-2504531a84e7
Hungary,TT4G35F,1,1,Agree,3,gpt-4o,348dcc3f-6aa1-4502-91a0-f91f15a0faa5
Hungary,TT4G35G,1,1,Agree,3,gpt-4o,d0d904cf-25af-4d56-89fe-232fd8d53a86
Hungary,TT4G35H,1,1,Agree,3,gpt-4o,06de3f46-f168-4a8f-ab2f-719badf36fd4
Hungary,TT4G35I,1,1,Agree,3,gpt-4o,ea6e9639-9d58-4910-8596-fc410bb2f6f8
Hungary,TT4G35J,1,1,Disagree,2,gpt-4o,816c7f3d-7e91-4f78-a41a-6d1eedc8c414
Iceland,TT4G35A,1,1,Agree,3,gpt-4o,3fd5bc81-0e34-42d5-a873-d1d88f497a24
Iceland,TT4G35B,1,1,Agree,3,gpt-4o,c75bd380-ee6b-4650-bd29-0446fc97a74d
Iceland,TT4G35C,1,1,Agree,3,gpt-4o,2b20abe5-3dca-4bfb-8ca7-99c22b9ffdf3
Iceland,TT4G35D,1,1,Agree,3,gpt-4o,06828d4a-d9f7-4048-b079-d220c20ea71e
Iceland,TT4G35E,1,1,Agree,3,gpt-4o,83c54a42-9d64-4146-803b-33164d11b290
Iceland,TT4G35F,1,1,Agree,3,gpt-4o,5f6fe292-ce6e-43b4-8250-25732f45b8a0
Iceland,TT4G35G,1,1,Agree,3,gpt-4o,29e104fd-6583-4fce-a6e4-eb51f63a1b32
Iceland,TT4G35H,1,1,Agree,3,gpt-4o,8a9ebebf-21ad-4edb-959c-bca05bd1d8b0
Iceland,TT4G35I,1,1,Agree,3,gpt-4o,a5641140-9951-4d68-b22b-3cd4f5a29592
Iceland,TT4G35J,1,1,Agree,3,gpt-4o,0350ae9f-e03b-44f7-b3e3-ba2ab74cb109
Israel,TT4G35A,1,1,Agree,3,gpt-4o,cb635950-4f39-4c03-89ac-5f1e537cbb3a
Israel,TT4G35B,1,1,Agree,3,gpt-4o,30907eb5-e4d2-4b15-b2d9-1b2beb27afd6
Israel,TT4G35C,1,1,Agree,3,gpt-4o,5d02b3b1-2b62-46fe-a788-8a0bc307be63
Israel,TT4G35D,1,1,Agree,3,gpt-4o,2618d24a-eabf-4727-b523-59d0092c672d
Israel,TT4G35E,1,1,Agree,3,gpt-4o,b9c37493-0c8d-4dfd-adbc-655aecc59bf5
Israel,TT4G35F,1,1,Agree,3,gpt-4o,c70c2959-21f8-43df-a6ce-68659108acb7
Israel,TT4G35G,1,1,Agree,3,gpt-4o,bace63d6-08c4-4a3d-8d2f-eeb3af1835bc
Israel,TT4G35H,1,1,Agree,3,gpt-4o,8b970630-21b8-42db-a916-29b6abeaea2f
Israel,TT4G35I,1,1,Agree,3,gpt-4o,dacf33e7-6ae8-4b44-8a75-83ae724721d1
Israel,TT4G35J,1,1,Disagree,2,gpt-4o,f3f0fee6-dd11-4601-9d80-8ac727114843
Italy,TT4G35A,1,1,Agree,3,gpt-4o,c2f6255f-1827-4a4c-87c6-b2fc4a3e5b79
Italy,TT4G35B,1,1,Agree,3,gpt-4o,34e096e2-e006-4f6d-8d6e-ad5baf220342
Italy,TT4G35C,1,1,Agree,3,gpt-4o,c37fef4b-8e0b-4ee4-bab6-425503eb6b31
Italy,TT4G35D,1,1,Agree,3,gpt-4o,b298d035-ead0-45b6-9ae5-948820150dff
Italy,TT4G35E,1,1,Strongly agree,4,gpt-4o,def7a45a-4c21-4b0f-a445-d2b5ea2943b9
Italy,TT4G35F,1,1,Agree,3,gpt-4o,d5ca4edb-e62a-4c19-a718-611df9d1400e
Italy,TT4G35G,1,1,Agree,3,gpt-4o,be3bb103-2818-49e4-a43d-61256b8d3aa0
Italy,TT4G35H,1,1,Agree,3,gpt-4o,5b6d2b9a-5bc6-499c-9c06-5d4e97bcef30
Italy,TT4G35I,1,1,Agree,3,gpt-4o,d7bd7a7b-9b7a-4ca6-9613-29c586ad77f2
Italy,TT4G35J,1,1,Agree,3,gpt-4o,b8c5623d-f26b-4ac5-9bcb-ba49f432d6ac
Kazakhstan,TT4G35A,1,1,Agree,3,gpt-4o,851f05b1-1b1b-4dda-9705-8a19453f6f24
Kazakhstan,TT4G35B,1,1,Agree,3,gpt-4o,ab879e15-15fa-4db9-9aac-ee440dac20e5
Kazakhstan,TT4G35C,1,1,Agree,3,gpt-4o,d79957ce-e75e-4778-99d0-0b3b90a8db2f
Kazakhstan,TT4G35D,1,1,Agree,3,gpt-4o,9ad3056e-75d1-45c5-8ed8-b4e8e809b1f7
Kazakhstan,TT4G35E,1,1,Agree,3,gpt-4o,9552d4af-68ce-4d6e-94dc-2ef29b034098
Kazakhstan,TT4G35F,1,1,Agree,3,gpt-4o,01d75d56-75f7-44aa-af25-2aaf10dccf18
Kazakhstan,TT4G35G,1,1,Agree,3,gpt-4o,b56d8d3b-10ba-4b5e-9cd9-7ac63451145d
Kazakhstan,TT4G35H,1,1,Agree,3,gpt-4o,42a4bbdd-c66e-4fc8-a9cd-7dfdcd9e4396
Kazakhstan,TT4G35I,1,1,Agree,3,gpt-4o,6bf134b1-334e-4b82-a415-9842f94e2356
Kazakhstan,TT4G35J,1,1,Disagree,2,gpt-4o,950b6fae-834a-48f6-83dc-756b1e74f958
Lithuania,TT4G35A,1,1,Agree,3,gpt-4o,5500de52-1c2e-4ced-8ce0-289d1206a880
Lithuania,TT4G35B,1,1,Agree,3,gpt-4o,00f3ed6a-b8f5-4732-b8b2-f6c1f5cb2eac
Lithuania,TT4G35C,1,1,Agree,3,gpt-4o,6e8b8316-1e45-493c-927b-9c200108c738
Lithuania,TT4G35D,1,1,Agree,3,gpt-4o,47537df2-ae3a-45a2-87e2-0a7419a91466
Lithuania,TT4G35E,1,1,Agree,3,gpt-4o,1645d7aa-de12-4c52-82a1-2d80e15f2ff1
Lithuania,TT4G35F,1,1,Agree,3,gpt-4o,ba17929e-184c-48b7-9703-5378a8b48f9f
Lithuania,TT4G35G,1,1,Agree,3,gpt-4o,253f8fb0-dbc3-4499-bc5a-79d1e5b5e017
Lithuania,TT4G35H,1,1,Agree,3,gpt-4o,36087f85-755c-4a1a-9bf4-e6147c89d418
Lithuania,TT4G35I,1,1,Agree,3,gpt-4o,b2710df7-cd7c-430c-9a2c-ebae407c092a
Lithuania,TT4G35J,1,1,I don't know,5,gpt-4o,a3e5054f-4c10-40da-91ca-6b659e342b14
Latvia,TT4G35A,1,1,Agree,3,gpt-4o,480ed3d6-cb54-426c-96f9-d1be56622179
Latvia,TT4G35B,1,1,Agree,3,gpt-4o,752a1a6f-9e5e-41e6-9d05-68b326700761
Latvia,TT4G35C,1,1,Agree,3,gpt-4o,1cf0db6f-a143-4eed-a3cb-d861a110c157
Latvia,TT4G35D,1,1,Agree,3,gpt-4o,4ea3eb72-877c-4515-8f5d-09f28c45fc31
Latvia,TT4G35E,1,1,Agree,3,gpt-4o,a0abe133-717d-4c28-8bec-dba754e72494
Latvia,TT4G35F,1,1,Agree,3,gpt-4o,9213e8a8-0a06-4abd-9c87-024e225d090e
Latvia,TT4G35G,1,1,Agree,3,gpt-4o,e21e9430-223a-45de-9b21-f6f7226cd0b8
Latvia,TT4G35H,1,1,Agree,3,gpt-4o,a1795b9a-71f6-497d-a348-250cdf894186
Latvia,TT4G35I,1,1,Agree,3,gpt-4o,d4a0d269-9c08-4226-ac04-a35747867486
Latvia,TT4G35J,1,1,Disagree,2,gpt-4o,804a4925-eee5-4b2b-b0bd-ea79df0a865b
Republic of North Macedonia,TT4G35A,1,1,Agree,3,gpt-4o,e8edba8e-2080-4790-aaed-ee2ef635fc54
Republic of North Macedonia,TT4G35B,1,1,Agree,3,gpt-4o,84fca5b0-f216-4a2f-aaa5-c4981ac93948
Republic of North Macedonia,TT4G35C,1,1,Agree,3,gpt-4o,f8c0c941-ffd5-4e17-8fa6-ea3d1017d666
Republic of North Macedonia,TT4G35D,1,1,Agree,3,gpt-4o,b617f8ee-5684-4126-a836-2c43acd00060
Republic of North Macedonia,TT4G35E,1,1,Agree,3,gpt-4o,686ac356-d409-4e79-9934-a78e2ca28f74
Republic of North Macedonia,TT4G35F,1,1,Agree,3,gpt-4o,ba3475b1-465c-4ead-8b1a-430e1cf15372
Republic of North Macedonia,TT4G35G,1,1,Agree,3,gpt-4o,52893e32-c579-4ec2-b757-ad360401170e
Republic of North Macedonia,TT4G35H,1,1,Agree,3,gpt-4o,ac4805b7-7fff-4a9e-8c51-ff8579fa7d82
Republic of North Macedonia,TT4G35I,1,1,Agree,3,gpt-4o,654e1af6-60c6-4ea2-8f63-4446fd6c0eee
Republic of North Macedonia,TT4G35J,1,1,Agree,3,gpt-4o,d9fa528d-fe4b-4f62-be81-e522eba268c6
Malta,TT4G35A,1,1,Agree,3,gpt-4o,0ff81a42-eb47-431b-98d2-ea1f59652480
Malta,TT4G35B,1,1,Agree,3,gpt-4o,e98afdab-475d-42cf-b390-b2c6de8230d3
Malta,TT4G35C,1,1,Agree,3,gpt-4o,fdd8820b-f2e1-4e77-9cc2-0960bec04767
Malta,TT4G35D,1,1,Agree,3,gpt-4o,53ccd8fa-a382-45bc-a986-91633943ce04
Malta,TT4G35E,1,1,Agree,3,gpt-4o,b45a7331-abb1-4a4f-9886-665212adf721
Malta,TT4G35F,1,1,Agree,3,gpt-4o,075d319b-0b1a-4283-913c-20624638bc8e
Malta,TT4G35G,1,1,Agree,3,gpt-4o,1b52dd7e-a018-480d-a021-8fb254c11e3c
Malta,TT4G35H,1,1,Agree,3,gpt-4o,41c58dcd-7251-4866-9fd1-e701a7630833
Malta,TT4G35I,1,1,Agree,3,gpt-4o,c95244fc-90d0-4071-aaca-17c25ea289d3
Malta,TT4G35J,1,1,Disagree,2,gpt-4o,7de7a9a6-5edc-4282-9a3f-bce09c6a9f30
Montenegro,TT4G35A,1,1,Agree,3,gpt-4o,7f5ce844-3926-4c34-9893-d3814cd85366
Montenegro,TT4G35B,1,1,Agree,3,gpt-4o,3a6c16ae-b12f-45f5-975d-c240c4dea2e5
Montenegro,TT4G35C,1,1,Agree,3,gpt-4o,1412c37b-9f58-45b7-b4de-5287be98d382
Montenegro,TT4G35D,1,1,Agree,3,gpt-4o,d82d6976-ee57-4ddd-b525-e77a6ca020a5
Montenegro,TT4G35E,1,1,Agree,3,gpt-4o,21ecf80b-52da-477b-b199-9fb9c76835a1
Montenegro,TT4G35F,1,1,Agree,3,gpt-4o,7efb21eb-a5e5-486f-a0d2-60e919caf66a
Montenegro,TT4G35G,1,1,Agree,3,gpt-4o,c91124fe-2bc9-4aa4-8e0b-b66aa3bf50b6
Montenegro,TT4G35H,1,1,Agree,3,gpt-4o,49271900-83b9-4d22-8563-9ecaa4c6ed69
Montenegro,TT4G35I,1,1,Agree,3,gpt-4o,92139ad9-651b-4bf9-ab62-a44b99366e65
Montenegro,TT4G35J,1,1,Disagree,2,gpt-4o,f8b65d8e-5ba1-4708-8a1a-1573fad4b078
Norway,TT4G35A,1,1,Agree,3,gpt-4o,0695c2d8-cfe8-46b0-872f-50f6c09fe206
Norway,TT4G35B,1,1,Agree,3,gpt-4o,2c630870-52c6-4baf-b6ae-44d7aa85d3f6
Norway,TT4G35C,1,1,Agree,3,gpt-4o,cd8f7ee7-d4dd-4872-8578-95e2df20271c
Norway,TT4G35D,1,1,Agree,3,gpt-4o,3f8da961-6728-4447-b6eb-d3c5a9b2bdce
Norway,TT4G35E,1,1,Agree,3,gpt-4o,eaf1aa8c-cdc3-4574-99b6-73fee1fff26c
Norway,TT4G35F,1,1,Agree,3,gpt-4o,5d4c797d-cc00-4c4c-8939-0e144bc6dd54
Norway,TT4G35G,1,1,Agree,3,gpt-4o,2ca7b8d5-20b1-47f3-81ef-0d115552fa16
Norway,TT4G35H,1,1,Agree,3,gpt-4o,0b8cafdf-ab29-4fb7-b65b-f033e7bbddb6
Norway,TT4G35I,1,1,Agree,3,gpt-4o,debf1365-684c-4681-8767-f6db81e78e00
Norway,TT4G35J,1,1,Disagree,2,gpt-4o,b4f59e16-f2e2-4612-839b-1b6f3e7151fd
Poland,TT4G35A,1,1,Agree,3,gpt-4o,39ed4a33-ba73-40db-8fc5-87a4f6584c54
Poland,TT4G35B,1,1,Agree,3,gpt-4o,2dfe19f3-4bb3-4017-ab5b-0660d4f42a2b
Poland,TT4G35C,1,1,Agree,3,gpt-4o,e4787f3d-0f40-411e-bdb7-78aaf4b99c09
Poland,TT4G35D,1,1,Agree,3,gpt-4o,4d55312c-1fcf-4936-9c9c-c0dcaf34bf7f
Poland,TT4G35E,1,1,Agree,3,gpt-4o,785946d8-3f09-4225-b0ef-08ee2ed7ffd6
Poland,TT4G35F,1,1,Agree,3,gpt-4o,6ccb80cc-c126-4528-a210-e53d1cc67bf4
Poland,TT4G35G,1,1,Agree,3,gpt-4o,2b931578-5af9-42b8-a3ef-383ce072a6da
Poland,TT4G35H,1,1,Agree,3,gpt-4o,7a795b5d-89dd-41f2-9b70-aa43aca464a3
Poland,TT4G35I,1,1,Agree,3,gpt-4o,1b390356-e704-464e-aea7-3f965ceabbf7
Poland,TT4G35J,1,1,Disagree,2,gpt-4o,1d29ba5f-5ae1-41d1-a5e8-6b043c2011d4
Portugal,TT4G35A,1,1,Agree,3,gpt-4o,093c5c9e-b6b4-4431-b0b4-2646068cd24d
Portugal,TT4G35B,1,1,Agree,3,gpt-4o,cbd1f8dd-9817-4263-900f-a5af7cea624e
Portugal,TT4G35C,1,1,Agree,3,gpt-4o,09e03ba3-b32b-4609-a36f-8487d195e4df
Portugal,TT4G35D,1,1,Agree,3,gpt-4o,bcb2c55b-9dcb-4055-9da1-2ab83a7ffaf0
Portugal,TT4G35E,1,1,Agree,3,gpt-4o,066c94fb-2a85-4c4e-b5b1-c0ab30ce09a8
Portugal,TT4G35F,1,1,Agree,3,gpt-4o,cc1f25a4-5d9f-481f-898b-ad51566acf15
Portugal,TT4G35G,1,1,Agree,3,gpt-4o,4b857925-7627-4c73-a219-4b612c1c9591
Portugal,TT4G35H,1,1,Agree,3,gpt-4o,87e14c90-967a-4a3a-827c-d21aeb46321d
Portugal,TT4G35I,1,1,Agree,3,gpt-4o,7c9c53f6-080f-4393-aaf5-d33b6bb92c02
Portugal,TT4G35J,1,1,Disagree,2,gpt-4o,cf449acb-6ba4-4c57-bfce-a48c03be098b
Romania,TT4G35A,1,1,Agree,3,gpt-4o,667e76a5-7445-4b4a-bb16-bbdb81e3d0f1
Romania,TT4G35B,1,1,Agree,3,gpt-4o,fb70901f-1cc7-4ffc-82b2-cfc881426063
Romania,TT4G35C,1,1,Agree,3,gpt-4o,b301bf46-0ac0-4fdd-9e4e-527234a1db1b
Romania,TT4G35D,1,1,Agree,3,gpt-4o,49e2acc8-0bf9-46f6-a233-b4d236d1c11b
Romania,TT4G35E,1,1,Agree,3,gpt-4o,ffecfdcc-88fc-4ecf-ad9d-35e459784492
Romania,TT4G35F,1,1,Agree,3,gpt-4o,a5e2ed2a-b786-4dd3-a225-8b8fc174754b
Romania,TT4G35G,1,1,Agree,3,gpt-4o,90f67322-fc27-45eb-be45-2176ef84b5ba
Romania,TT4G35H,1,1,Agree,3,gpt-4o,05883298-c50a-4d65-987d-4452932a95b8
Romania,TT4G35I,1,1,Agree,3,gpt-4o,423d82ef-c154-4297-a8bf-6336a65a9b87
Romania,TT4G35J,1,1,Disagree,2,gpt-4o,5873c027-7f51-4793-86f4-7fcde551ceda
Singapore,TT4G35A,1,1,Agree,3,gpt-4o,d9315bcf-5930-4e60-a842-33db7023a268
Singapore,TT4G35B,1,1,Agree,3,gpt-4o,e0a9ecab-22be-4f97-87e5-d59da5b29aad
Singapore,TT4G35C,1,1,Agree,3,gpt-4o,f4f561e9-6493-4a24-b2fe-c0a2c537ffb4
Singapore,TT4G35D,1,1,Agree,3,gpt-4o,88947201-6290-48d9-8f07-6ee43ba781f6
Singapore,TT4G35E,1,1,Agree,3,gpt-4o,f2e1dbb0-a48a-4f0f-800b-f75d7d0d45ea
Singapore,TT4G35F,1,1,Agree,3,gpt-4o,1f15b0b9-e3fe-495e-a849-097082f6bba4
Singapore,TT4G35G,1,1,Agree,3,gpt-4o,55fc371d-d5aa-4184-a1f2-a3729659b7d2
Singapore,TT4G35H,1,1,Agree,3,gpt-4o,85bb5fc4-1111-45b4-bcf9-ba6e8e8aa737
Singapore,TT4G35I,1,1,Agree,3,gpt-4o,4198eaac-2ab0-4286-b7bd-966bc652ddc2
Singapore,TT4G35J,1,1,Agree,3,gpt-4o,0d6eb16a-865b-4930-8d1d-02af1247e6aa
Serbia,TT4G35A,1,1,Agree,3,gpt-4o,ba011f2b-c110-4c49-8816-dd262879bc0c
Serbia,TT4G35B,1,1,Agree,3,gpt-4o,d3d9527b-d4b2-4e1f-92c6-42648bf41209
Serbia,TT4G35C,1,1,Agree,3,gpt-4o,f0e55007-c789-491d-897c-b1da6fa3c7c5
Serbia,TT4G35D,1,1,Agree,3,gpt-4o,4b5b8937-80b2-4ea9-8d71-89620d1d5403
Serbia,TT4G35E,1,1,Agree,3,gpt-4o,795ebd03-c563-4c37-b224-473f0a980a79
Serbia,TT4G35F,1,1,Agree,3,gpt-4o,42ec8f3c-3f6c-4057-8d4f-f66f175c2464
Serbia,TT4G35G,1,1,Agree,3,gpt-4o,28e7476c-5cd9-4770-a05d-ee127fa57944
Serbia,TT4G35H,1,1,Agree,3,gpt-4o,fe3774ca-9f6a-4b4f-b045-c093d4f64a9d
Serbia,TT4G35I,1,1,Agree,3,gpt-4o,55285680-2fb6-4dca-8e79-8aa5630c69c7
Serbia,TT4G35J,1,1,Agree,3,gpt-4o,035a659f-19ea-489d-82da-6058f816eadc
Slovak Republic,TT4G35A,1,1,Agree,3,gpt-4o,61ad30e9-5f8f-4554-8572-62728c5a612a
Slovak Republic,TT4G35B,1,1,Agree,3,gpt-4o,ec78a961-6442-400c-9f04-189d1331574d
